"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0399790251,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,6,lb,28.00,28.00,28.00,in,47.00,6.00,6.00,"1,692.00",166.00,PKG,VICTORIA,TX,77901,US,LINDON,UT,84042,US,38.30,36.01,13.79,38.30,42.00,16.09,24.51,22.21,3.86,15.75,3.50,0.00,0.00,3.5,0.36,0,0,0,28.37,25.71,2.66
,1Z3X914A0399839235,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,5,lb,60.00,60.00,60.00,in,24.00,24.00,8.00,"4,608.00",166.00,PKG,LINDON,UT,84042,US,ORLA,TX,79770,US,51.26,39.80,20.40,51.38,42.00,21.58,30.86,29.80,14.18,15.75,13.77,0.00,0.00,13.77,0.41,59.15,57.65,1.5,104.19,101.22,2.97
,1Z3X914A0399840296,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-08,5,lb,25.00,27.00,25.00,in,24.00,13.00,12.00,"3,744.00",166.00,PKG,LINDON,UT,84042,US,WATONGA,OK,73772,US,27.74,26.89,7.46,27.74,42.00,11.65,20.28,16.09,5.21,15.25,4.26,0.00,0.00,4.26,0.95,13.35,11.86,1.49,38.84,32.21,6.63
,1Z3X914A0399854129,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-26,4,lb,26.00,30.00,26.00,in,17.00,17.00,14.00,"4,046.00",166.00,PKG,LINDON,UT,84042,US,BAKERSFIELD,CA,93314,US,26.77,30.37,8.13,24.13,42.00,10.13,18.64,14.00,3.89,16.00,2.91,0.00,0.00,2.91,0.98,5.65,4.16,1.49,28.18,21.07,7.11
,1Z3X914A0399862414,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,52.00,52.00,52.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,39.12,38.50,15.06,39.21,42.00,16.47,24.06,22.74,10.25,15.50,9.88,0.00,0.00,9.88,0.37,41,41,0,75.31,73.62,1.69
,1Z3X914A0399893471,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,5,lb,22.00,45.00,38.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,38.67,30.72,11.88,38.67,42.00,16.24,26.79,22.43,4.84,15.75,4.15,0.00,0.00,4.15,0.69,3.95,3.95,0,35.58,30.53,5.05
,1Z3X914A0399894685,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,5,lb,60.00,60.00,60.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,"SAND SPRINGS",OK,74063,US,51.26,38.51,19.74,51.38,42.00,21.58,31.52,29.80,12.47,15.25,11.78,0.00,0.00,11.78,0.69,48.95,47.45,1.5,92.94,89.03,3.91
,1Z3X914A0399915278,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,5,lb,4.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,MEADE,KS,67864,US,19.13,29.64,5.67,19.13,38.00,7.27,13.46,11.86,2.85,15.25,2.56,0.00,0.00,2.56,0.29,4.90,4.90,0,21.21,19.32,1.89
,1Z3X914A0399926480,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-23,8,lb,1.00,3.00,3.00,in,10.00,7.00,5.00,350.00,166.00,PKG,LINDON,UT,84042,US,MIAMI,FL,33166,US,17.04,27.46,4.68,17.04,34.00,5.79,12.36,11.25,1.91,15.25,1.72,0.00,0.00,1.72,0.19,0,0,0,14.27,12.97,1.30
,1Z3X914A0399932366,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-03,5,lb,2.00,7.00,6.00,in,13.00,11.00,6.00,858.00,166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.86,28.23,4.76,16.86,34.00,5.73,12.10,11.13,2.49,15.50,2.34,0.00,0.00,2.34,0.15,3.95,3.95,0,18.54,17.42,1.12
,1Z3X914A0399943907,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-29,4,lb,38.00,38.00,38.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,32.06,38.52,12.35,32.23,42.00,13.54,19.71,18.69,3.15,16.00,2.99,0.00,0.00,2.99,0.16,0,0,0,22.86,21.68,1.18
,1Z3X914A0399947314,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,42.00,12.95,19.71,17.89,3.81,15.25,3.48,0.00,0.00,3.48,0.33,4.90,4.90,0,28.42,26.27,2.15
,1Z3X914A0399959696,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-23,5,lb,1.00,3.00,3.00,in,10.00,7.00,5.00,350.00,166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,15.10,27.48,4.15,15.10,34.00,5.13,10.95,10.70,2.31,15.25,2.23,0.00,0.00,2.23,0.08,3.95,3.95,0,17.21,16.88,0.33
,1Z3X914A0399961192,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,34.00,6.69,13.68,13.00,2.77,15.75,2.67,0.00,0.00,2.67,0.1,3.95,3.95,0,20.40,19.62,0.78
,1Z3X914A0795302402,00003X914A,0000003X914A044,2024-01-27,UPS,"2Day AM(D)","2ND DAY AIR A.M. COMMERCIAL",FedEx,"2Day AM(D)",2024-01-19,242,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,VICTORIA,TX,77901,US,HOUSTON,TX,77032,US,27.15,30.09,8.17,27.60,52.00,14.35,18.98,23.82,3.03,16.00,3.81,0.00,0.00,3.81,-0.78,0,0,0,22.01,27.63,-5.62
,1Z3X914A1259883870,00003X914A,0000003X914A094,2024-03-02,UPS,3Day(D),"SHIPPING CHARGE CORRECTION 3 DAY SELECT",FedEx,3Day(D),2024-02-27,307,lb,11.00,20.00,17.00,in,25.00,12.00,9.00,"2,700.00",166.00,PKG,,UT,,,NORTHFIELD,OH,44067,US,118.95,37.26,44.32,118.95,52.00,61.85,74.63,57.10,14.14,17.50,11.07,0.00,0.00,11.07,3.07,6.20,6.15,0.05,94.97,74.32,20.65
,1Z3X914A1292305342,00003X914A,0000003X914A044,2024-01-27,UPS,3Day(D),"3 DAY SELECT COMMERCIAL",FedEx,3Day(D),2024-01-19,305,lb,3.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,31.38,34.07,10.69,31.38,52.00,16.32,20.69,19.17,3.94,16.00,3.70,0.00,0.00,3.7,0.24,3.95,3.95,0,28.58,26.82,1.76
,1Z3X914A1558118630,00003X914A,0000003X914A084,2024-02-24,UPS,"1Day Early AM(D)","NEXT DAY AIR EARLY RESIDENTIAL",FedEx,"1Day Early AM(D)",2024-02-20,105,lb,3.00,5.00,5.00,in,11.00,10.00,6.00,660.00,139.00,PKG,,,,,WILLISTON,ND,58801,US,115.43,0.00,0.00,115.25,0.00,0.00,115.43,115.25,26.14,17.50,57.08,0.00,0.00,57.08,-30.94,40.15,42,-1.85,297.15,335.43,-38.28
,1Z3X914A1559291610,00003X914A,0000003X914A074,2024-02-17,UPS,"1Day Early AM(D)","NEXT DAY AIR EARLY COMMERCIAL",FedEx,"1Day Early AM(D)",2024-02-14,105,lb,3.00,5.00,5.00,in,11.00,10.00,6.00,660.00,139.00,PKG,,,,,PECOS,TX,79772,US,115.43,0.00,0.00,115.25,0.00,0.00,115.43,115.25,25.93,17.25,25.90,0.00,0.00,25.9,0.030000000000001,34.9,34.9,0,176.26,176.05,0.21
,1Z3X914A1559538578,00003X914A,0000003X914A054,2024-02-03,UPS,"1Day Early AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR EARLY",FedEx,"1Day Early AM(D)",2024-01-31,105,lb,2.00,5.00,5.00,in,11.00,10.00,6.00,660.00,139.00,PKG,LINDON,UT,840421677,US,MIDLAND,TX,79706,US,115.25,-0.16,-0.18,115.25,0.00,0.00,115.43,115.25,25.02,16.75,24.99,0.00,0.00,24.99,0.030000000000001,54.95,56.45,-1.5,174.40,174.19,0.21
,1Z3X914A1593711637,00003X914A,0000003X914A034,2024-01-20,UPS,"1Day Early AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR EARLY",FedEx,"1Day Early AM(D)",2024-01-16,105,lb,12.00,15.00,15.00,in,49.00,7.00,6.00,"2,058.00",139.00,PKG,LINDON,UT,84042,US,SEMINOLE,TX,79360,US,205.06,-0.52,-1.07,205.06,0.00,0.00,206.13,205.06,43.65,16.00,38.39,0.00,0.00,38.39,5.26,66.65,66.65,0,284.68,278.35,6.33
,1Z3X914A2458219942,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-05,106,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,VICTORIA,TX,77904,US,94.14,44.00,41.42,93.18,60.00,55.91,52.72,37.27,11.17,17.00,8.53,0.00,0.00,8.53,2.64,12.95,12.9,0.049999999999999,76.84,58.70,18.14
,1Z3X914A2458833528,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,"BROKEN ARROW",OK,74014,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,10.26,16.75,8.22,0.00,0.00,8.22,2.04,12.95,12.9,0.049999999999999,74.40,57.31,17.09
,1Z3X914A2458910962,00003X914A,0000003X914A144,2024-04-06,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-04-01,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,CARLSBAD,NM,88220,US,91.41,49.50,45.25,90.48,60.00,54.29,46.16,36.19,11.05,17.00,9.34,0.00,0.00,9.34,1.71,18.8,18.75,0.050000000000001,76.01,64.28,11.73
,1Z3X914A2459071706,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,104,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,HUDSON,CO,80642,US,84.09,44.00,37.00,83.22,60.00,49.93,47.09,33.29,10.84,16.75,9.03,0.00,0.00,9.03,1.81,20.65,20.6,0.049999999999997,78.58,62.92,15.66
,1Z3X914A2459416950,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-05,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,"HOMER CITY",PA,15748,US,106.00,44.00,46.64,104.91,60.00,62.95,59.36,41.96,11.91,17.00,8.95,0.00,0.00,8.95,2.96,10.7,10.7,0,81.97,61.61,20.36
,1Z3X914A2459507263,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,GLENMONT,OH,44628,US,106.00,44.00,46.64,104.91,60.00,62.95,59.36,41.96,12.80,16.75,10.48,0.00,0.00,10.48,2.32,20.65,20.6,0.049999999999997,92.81,73.04,19.77
,1Z3X914A2459552286,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,LUBBOCK,TX,79424,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,10.26,16.75,8.22,0.00,0.00,8.22,2.04,12.95,12.9,0.049999999999999,74.40,57.31,17.09
,1Z3X914A2459689693,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,MIDLAND,TX,79706,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,11.20,16.75,9.20,0.00,0.00,9.2,2,18.8,18.75,0.050000000000001,81.19,64.14,17.05
,1Z3X914A2459917909,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-05,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,INDIANA,PA,15701,US,106.00,44.00,46.64,104.91,60.00,62.95,59.36,41.96,12.29,17.00,9.33,0.00,0.00,9.33,2.96,12.95,12.9,0.049999999999999,84.60,64.19,20.41
,1Z3X914A2459943470,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,"BROKEN ARROW",OK,74011,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,10.26,16.75,8.22,0.00,0.00,8.22,2.04,12.95,12.9,0.049999999999999,74.40,57.31,17.09
,1Z3X914A2460035583,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-06,104,lb,4.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,,,,,EVANS,CO,80620,US,135.01,44.00,59.40,129.04,60.00,77.42,75.61,51.62,15.05,17.00,10.97,0.00,0.00,10.97,4.08,12.95,12.9,0.049999999999999,103.61,75.49,28.12
,1Z3X914A2460167539,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-05,106,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,FRIENDSWOOD,TX,77546,US,94.14,44.00,41.42,93.18,60.00,55.91,52.72,37.27,11.17,17.00,8.53,0.00,0.00,8.53,2.64,12.95,12.9,0.049999999999999,76.84,58.70,18.14
,1Z3X914A2460374314,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,ODESSA,TX,79765,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,10.26,16.75,8.22,0.00,0.00,8.22,2.04,12.95,12.9,0.049999999999999,74.40,57.31,17.09
,1Z3X914A2460434562,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-05,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,MARS,PA,16046,US,106.00,44.00,46.64,104.91,60.00,62.95,59.36,41.96,12.29,17.00,9.33,0.00,0.00,9.33,2.96,12.95,12.9,0.049999999999999,84.60,64.19,20.41
,1Z3X914A2460543720,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-05,106,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,VICTORIA,TX,77901,US,94.14,44.00,41.42,93.18,60.00,55.91,52.72,37.27,10.11,17.00,7.48,0.00,0.00,7.48,2.63,6.75,6.75,0,69.58,51.50,18.08
,1Z3X914A2460845332,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,NORTHFIELD,OH,44067,US,106.00,44.00,46.64,104.91,60.00,62.95,59.36,41.96,11.57,16.75,9.19,0.00,0.00,9.19,2.38,12.95,12.9,0.049999999999999,83.88,64.05,19.83
,1Z3X914A2460883890,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-05,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,840421677,US,WATONGA,OK,73772,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,12.21,17.00,9.65,0.00,0.00,9.65,2.56,20.65,20.6,0.049999999999997,84.05,66.44,17.61
,1Z3X914A2460928645,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,107,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,"MARION CENTER",PA,15759,US,106.00,44.00,46.64,104.91,60.00,62.95,59.36,41.96,12.80,16.75,10.48,0.00,0.00,10.48,2.32,20.65,20.6,0.049999999999997,92.81,73.04,19.77
,1Z3X914A2460992512,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-05,104,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,WINDSOR,CO,80550,US,84.09,44.00,37.00,83.22,60.00,49.93,47.09,33.29,10.21,17.00,7.85,0.00,0.00,7.85,2.36,12.95,12.9,0.049999999999999,70.25,54.04,16.21
,1Z3X914A4460929731,00003X914A,0000003X914A114,2024-03-16,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-03-15,107,lb,1.00,1.00,1.00,in,9.00,7.00,1.00,63.00,166.00,PKG,,,,,WHEELING,WV,26003,US,101.81,44.00,44.80,100.76,60.00,60.46,57.01,40.30,13.27,16.75,10.46,0.00,0.00,10.46,2.81,22.2,22.15,0.050000000000001,92.48,72.91,19.57
,1Z3X914A4498213862,00003X914A,0000003X914A084,2024-02-24,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-23,105,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,115.43,44.00,50.79,113.24,60.00,67.94,64.64,45.30,16.22,17.50,12.83,0.00,0.00,12.83,3.39,28.05,28,0.050000000000001,108.91,86.13,22.78
,1Z3X914AA259474230,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,106,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,CONROE,TX,77304,US,94.14,44.00,41.42,93.18,60.00,55.91,52.72,37.27,10.73,16.75,8.64,0.00,0.00,8.64,2.09,14.35,14.3,0.050000000000001,77.80,60.21,17.59
,1Z3X914AA259647651,00003X914A,0000003X914A044,2024-01-27,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-01-25,105,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,NORMAN,OK,73071,US,91.41,44.00,40.22,90.48,60.00,54.29,51.19,36.19,10.49,16.75,8.46,0.00,0.00,8.46,2.03,14.35,14.3,0.050000000000001,76.03,58.95,17.08
,1Z4010270358281003,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-06,7,lb,19.00,23.00,19.00,in,15.00,15.00,14.00,"3,150.00",166.00,PKG,WOOSTER,OH,"44691 9599",US,LINDON,UT,84042,US,37.46,36.01,13.49,33.09,38.00,12.57,23.97,20.52,3.72,15.25,3.13,0.00,0.00,3.13,0.59,81.20,81.20,0,108.89,104.85,4.04
,1Z4010270359345737,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-21,7,lb,73.00,73.00,73.00,in,21.00,15.00,13.00,"4,095.00",166.00,PKG,WOOSTER,OH,"44691 9599",US,LINDON,UT,84042,US,80.78,38.50,31.10,80.93,42.00,33.99,49.68,46.94,15.15,16.00,15.03,0.00,0.00,15.03,0.12,118.95,120.95,-2,183.78,182.92,0.86
,1Z4010270360936346,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-21,7,lb,31.00,61.00,51.00,in,26.00,19.00,17.00,"8,398.00",166.00,PKG,WOOSTER,OH,"44691 9599",US,LINDON,UT,84042,US,72.45,38.51,27.90,72.23,42.00,30.34,44.55,41.89,7.13,16.00,6.70,0.00,0.00,6.7,0.43,0,0,0,51.68,48.59,3.09
,1Z4503260362280280,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-06,6,lb,3.00,3.00,3.00,in,0.00,0.00,0.00,0.00,166.00,PKG,JACKSON,MI,"49201 8643",US,LINDON,UT,84042,US,15.72,27.48,4.32,16.24,34.00,5.52,11.40,10.72,1.77,15.25,1.63,0.00,0.00,1.63,0.14,0,0,0,13.17,12.35,0.82
,1Z4542390343064354,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-04-16,7,lb,1.00,3.00,3.00,in,12.00,10.00,3.00,360.00,166.00,PKG,WIXOM,MI,"48393 2417",US,LINDON,UT,84042,US,16.24,27.46,4.46,16.24,34.00,5.52,11.78,10.72,1.86,15.75,1.69,0.00,0.00,1.69,0.17,0,0,0,13.64,12.41,1.23
,1Z469R550397361196,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-28,6,lb,41.00,51.00,43.00,in,26.00,17.00,16.00,"7,072.00",166.00,PKG,ALLEYTON,TX,78935,US,LINDON,UT,84042,US,59.75,38.51,23.01,55.37,42.00,23.26,36.74,32.11,5.88,16.00,5.14,0.00,0.00,5.14,0.74,0,0,0,42.62,37.25,5.37
,1Z4899730368674722,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-03-11,7,lb,8.00,8.00,8.00,in,0.00,0.00,0.00,0.00,166.00,PKG,BREMEN,OH,"43107 1003",US,LINDON,UT,84042,US,19.69,30.52,6.01,19.69,34.00,6.69,13.68,13.00,2.15,15.75,2.05,0.00,0.00,2.05,0.1,0,0,0,15.83,15.05,0.78
,1Z5736070356709772,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-03-19,5,lb,2.00,2.00,2.00,in,7.00,5.00,3.00,105.00,166.00,PKG,TULSA,OK,"74112 5407",US,"HOMER CITY",PA,15748,US,14.20,24.65,3.50,14.20,34.00,4.83,10.70,10.70,2.31,15.75,2.31,0.00,0.00,2.31,0,3.95,3.95,0,16.96,16.96,0.00
,1Z5736070358486536,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-29,5,lb,66.00,98.00,82.00,in,26.00,26.00,20.00,"13,520.00",166.00,PKG,TULSA,OK,"74112 5407",US,YOUNGSTOWN,OH,44503,US,77.94,38.49,30.00,64.94,42.00,27.27,47.94,37.67,14.87,16.00,12.99,0.00,0.00,12.99,1.88,45,43.5,1.5,107.81,94.16,13.65
,1Z5736070369141557,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-01-29,5,lb,44.00,44.00,44.00,in,18.00,18.00,11.00,"3,564.00",166.00,PKG,TULSA,OK,"74112 5407",US,ODESSA,TX,79765,US,44.41,38.50,17.10,36.91,42.00,15.50,27.31,21.41,4.16,15.25,3.27,0.00,0.00,3.27,0.89,0,0,0,31.47,24.68,6.79
,1Z5736070369597833,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-08,6,lb,2.00,2.00,2.00,in,5.00,4.00,4.00,80.00,166.00,PKG,TULSA,OK,"74112 5407",US,LINDON,UT,84042,US,14.82,27.46,4.07,14.20,34.00,4.83,10.75,10.70,1.67,15.25,1.63,0.00,0.00,1.63,0.04,0,0,0,12.42,12.33,0.09
,1Z5736070369658339,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL COLLECT",FedEx,"Ground Comm(D)",2024-02-23,5,lb,3.00,4.00,3.00,in,9.00,9.00,6.00,486.00,166.00,PKG,TULSA,OK,"74112 5407",US,"HOMER CITY",PA,15748,US,16.08,27.49,4.42,15.10,34.00,5.13,11.66,10.70,2.49,16.00,2.34,0.00,0.00,2.34,0.15,3.95,3.95,0,18.10,16.99,1.11
